weather_id,airport_code,weather_date,weather_condition,temperature_c,visibility_km,wind_speed_kmh,delay_risk
8186,LAX,2025-06-05,Cloudy,-3.8,6.4,23,Medium
8187,LAX,2025-06-06,Rain,28.1,4.9,36,Medium
8188,LAX,2025-06-07,Rain,0.4,3.8,29,Medium
8189,LAX,2025-06-08,Rain,-8.1,4.8,26,Medium
8190,LAX,2025-06-09,Snow,7.8,1.1,28,High
8191,LAX,2025-06-10,Snow,13.9,0.9,40,High
8192,LAX,2025-06-11,Snow,6.8,2.9,43,High
8193,LAX,2025-06-12,Rain,16.3,2.2,38,Medium
8194,LAX,2025-06-13,Snow,-6.8,1.8,27,High
8195,LAX,2025-06-14,Cloudy,-4.8,5.8,30,Medium
8196,LAX,2025-06-15,Cloudy,0.1,6.0,18,Medium
8197,LAX,2025-06-16,Sunny,10.1,8.2,17,Low
8198,LAX,2025-06-17,Cloudy,-6.1,5.4,12,Medium
8199,LAX,2025-06-18,Rain,-6.9,4.0,24,Medium
8200,LAX,2025-06-19,Sunny,28.5,9.7,9,Low
8201,LAX,2025-06-20,Rain,-0.4,2.2,36,Medium
8202,LAX,2025-06-21,Sunny,4.8,9.3,11,Low
8203,LAX,2025-06-22,Cloudy,1.3,6.7,30,Medium
8204,LAX,2025-06-23,Cloudy,18.8,6.8,20,Medium
8205,LAX,2025-06-24,Rain,29.1,4.3,32,Medium
8206,LAX,2025-06-25,Rain,5.0,5.8,38,Medium
8207,LAX,2025-06-26,Snow,-2.9,2.4,20,High
8208,LAX,2025-06-27,Snow,-5.5,1.7,43,High
8209,LAX,2025-06-28,Sunny,23.9,9.6,15,Low
8210,LAX,2025-06-29,Cloudy,22.6,7.8,12,Medium
8211,LAX,2025-06-30,Cloudy,30.3,7.9,29,Medium
8212,LAX,2025-07-01,Sunny,13.6,9.4,19,Low
8213,LAX,2025-07-02,Sunny,0.0,9.5,11,Low
8214,LAX,2025-07-03,Rain,15.4,3.3,36,Medium
8215,LAX,2025-07-04,Cloudy,18.7,8.0,18,Medium
8216,LAX,2025-07-05,Cloudy,3.5,7.8,19,Medium
8217,LAX,2025-07-06,Snow,17.9,0.9,43,High
8218,LAX,2025-07-07,Snow,9.6,0.7,29,High
8219,LAX,2025-07-08,Rain,25.5,4.3,37,Medium
8220,LAX,2025-07-09,Cloudy,-4.0,5.2,25,Medium
8221,LAX,2025-07-10,Snow,1.1,1.5,47,High
8222,LAX,2025-07-11,Snow,21.6,2.1,29,High
8223,LAX,2025-07-12,Snow,13.1,1.6,34,High
8224,LAX,2025-07-13,Snow,21.2,1.1,21,High
8225,LAX,2025-07-14,Rain,29.8,2.6,39,Medium
8226,LAX,2025-07-15,Sunny,15.6,9.6,19,Low
8227,LAX,2025-07-16,Sunny,21.0,8.6,18,Low
8228,LAX,2025-07-17,Cloudy,-2.4,6.4,21,Medium
8229,LAX,2025-07-18,Rain,10.8,3.2,31,Medium
8230,LAX,2025-07-19,Rain,26.8,4.5,29,Medium
8231,LAX,2025-07-20,Sunny,-5.4,9.1,17,Low
8232,LAX,2025-07-21,Snow,17.4,2.4,28,High
8233,LAX,2025-07-22,Snow,14.0,3.0,41,High
8234,LAX,2025-07-23,Sunny,30.5,8.9,11,Low
8235,LAX,2025-07-24,Snow,-9.2,2.4,43,High
8236,LAX,2025-07-25,Rain,24.7,3.1,34,Medium
8237,LAX,2025-07-26,Rain,18.9,2.2,25,Medium
8238,LAX,2025-07-27,Sunny,31.9,9.2,15,Low
8239,LAX,2025-07-28,Rain,13.9,3.1,22,Medium
8240,LAX,2025-07-29,Snow,24.7,1.8,22,High
8241,LAX,2025-07-30,Snow,-1.7,1.7,24,High
8242,LAX,2025-07-31,Sunny,12.0,8.9,8,Low
8243,LAX,2025-08-01,Cloudy,7.2,6.3,21,Medium
8244,LAX,2025-08-02,Snow,15.1,1.1,39,High
8245,LAX,2025-08-03,Cloudy,-7.0,5.3,29,Medium
8246,LAX,2025-08-04,Rain,11.8,4.1,25,Medium
8247,LAX,2025-08-05,Rain,-4.3,4.7,40,Medium
8248,LAX,2025-08-06,Sunny,25.5,9.5,12,Low
8249,LAX,2025-08-07,Sunny,-7.7,8.1,16,Low
8250,LAX,2025-08-08,Cloudy,29.9,6.5,12,Medium
8251,LAX,2025-08-09,Rain,-3.0,3.9,39,Medium
8252,LAX,2025-08-10,Sunny,20.7,8.9,17,Low
8253,LAX,2025-08-11,Rain,1.5,2.9,24,Medium
8254,LAX,2025-08-12,Snow,12.8,2.9,30,High
8255,LAX,2025-08-13,Rain,10.3,4.7,38,Medium
8256,LAX,2025-08-14,Cloudy,24.6,8.0,14,Medium
8257,LAX,2025-08-15,Snow,29.4,2.3,26,High
8258,LAX,2025-08-16,Sunny,18.5,8.4,18,Low
8259,LAX,2025-08-17,Sunny,0.1,8.8,6,Low
8260,LAX,2025-08-18,Snow,26.8,1.4,22,High
8261,LAX,2025-08-19,Snow,-0.8,1.9,42,High
8262,LAX,2025-08-20,Cloudy,17.0,7.3,20,Medium
8263,LAX,2025-08-21,Sunny,18.3,9.9,19,Low
8264,LAX,2025-08-22,Sunny,11.4,9.1,19,Low
8265,LAX,2025-08-23,Rain,15.0,3.0,25,Medium
8266,LAX,2025-08-24,Cloudy,-4.9,6.5,13,Medium
8267,LAX,2025-08-25,Sunny,1.7,9.3,20,Low
8268,LAX,2025-08-26,Cloudy,-5.9,6.9,28,Medium
8269,LAX,2025-08-27,Snow,4.7,2.9,33,High
8270,LAX,2025-08-28,Cloudy,-2.6,7.5,25,Medium
8271,LAX,2025-08-29,Sunny,1.2,8.7,18,Low
8272,LAX,2025-08-30,Snow,26.6,1.0,29,High
8273,LAX,2025-08-31,Snow,4.0,1.7,42,High
8274,LAX,2025-09-01,Cloudy,-4.4,7.7,16,Medium
8275,LAX,2025-09-02,Sunny,21.7,8.7,12,Low
8276,LAX,2025-09-03,Snow,-8.5,2.9,35,High
8277,LAX,2025-09-04,Snow,11.6,0.9,20,High
8278,LAX,2025-09-05,Cloudy,0.8,7.7,15,Medium
8279,LAX,2025-09-06,Cloudy,0.3,5.4,24,Medium
8280,LAX,2025-09-07,Sunny,11.5,8.2,19,Low
8281,LAX,2025-09-08,Sunny,-1.6,8.6,6,Low
8282,LAX,2025-09-09,Snow,28.0,1.0,36,High
8283,LAX,2025-09-10,Cloudy,24.9,6.0,22,Medium
8284,LAX,2025-09-11,Rain,29.6,3.3,32,Medium
8285,LAX,2025-09-12,Rain,19.7,4.7,26,Medium
8286,LAX,2025-09-13,Sunny,4.6,8.6,17,Low
8287,LAX,2025-09-14,Snow,7.2,1.7,31,High
8288,LAX,2025-09-15,Snow,1.3,1.5,20,High
8289,LAX,2025-09-16,Cloudy,-8.8,6.4,11,Medium
8290,LAX,2025-09-17,Sunny,16.5,9.5,18,Low
8291,LAX,2025-09-18,Cloudy,15.8,5.8,18,Medium
8292,LAX,2025-09-19,Rain,-7.7,5.8,27,Medium
8293,LAX,2025-09-20,Cloudy,11.9,6.4,24,Medium
8294,LAX,2025-09-21,Rain,-3.0,5.8,28,Medium
8295,LAX,2025-09-22,Cloudy,23.1,7.5,12,Medium
8296,LAX,2025-09-23,Snow,16.3,2.7,33,High
8297,LAX,2025-09-24,Rain,6.7,3.3,36,Medium
8298,LAX,2025-09-25,Rain,7.2,4.8,37,Medium
8299,LAX,2025-09-26,Sunny,6.3,9.9,18,Low
8300,LAX,2025-09-27,Cloudy,5.8,7.2,21,Medium
8301,LAX,2025-09-28,Cloudy,0.8,6.4,29,Medium
8302,LAX,2025-09-29,Rain,-6.2,2.2,40,Medium
8303,LAX,2025-09-30,Rain,14.2,2.6,40,Medium
8304,LAX,2025-10-01,Snow,5.9,1.5,31,High
8305,LAX,2025-10-02,Cloudy,-4.2,8.0,15,Medium
8306,LAX,2025-10-03,Snow,8.3,0.9,42,High
8307,LAX,2025-10-04,Rain,-7.0,4.3,34,Medium
8308,LAX,2025-10-05,Snow,-4.2,3.0,47,High
8309,LAX,2025-10-06,Cloudy,29.4,6.2,17,Medium
8310,LAX,2025-10-07,Rain,-9.9,5.1,35,Medium
8311,LAX,2025-10-08,Sunny,3.9,9.5,20,Low
8312,LAX,2025-10-09,Snow,7.2,2.1,29,High
8313,LAX,2025-10-10,Cloudy,13.0,5.7,14,Medium
8314,LAX,2025-10-11,Cloudy,20.9,7.0,26,Medium
8315,LAX,2025-10-12,Cloudy,5.0,5.5,16,Medium
8316,LAX,2025-10-13,Snow,-6.1,1.9,46,High
8317,LAX,2025-10-14,Cloudy,26.1,7.5,22,Medium
8318,LAX,2025-10-15,Sunny,2.5,8.6,5,Low
8319,LAX,2025-10-16,Snow,22.7,2.6,25,High
8320,LAX,2025-10-17,Cloudy,17.4,7.5,12,Medium
8321,LAX,2025-10-18,Sunny,-1.3,9.1,10,Low
8322,LAX,2025-10-19,Snow,5.5,1.3,24,High
8323,LAX,2025-10-20,Snow,13.2,2.8,47,High
8324,LAX,2025-10-21,Rain,11.4,2.3,38,Medium
8325,LAX,2025-10-22,Rain,10.0,3.2,32,Medium
8326,LAX,2025-10-23,Cloudy,15.5,5.1,10,Medium
8327,LAX,2025-10-24,Cloudy,3.9,7.8,21,Medium
8328,LAX,2025-10-25,Cloudy,16.3,6.4,11,Medium
8329,LAX,2025-10-26,Snow,3.9,0.7,35,High
8330,LAX,2025-10-27,Cloudy,10.4,5.6,16,Medium
8331,LAX,2025-10-28,Cloudy,14.5,6.4,23,Medium
8332,LAX,2025-10-29,Sunny,30.9,9.9,12,Low
8333,LAX,2025-10-30,Sunny,12.0,9.1,12,Low
8334,LAX,2025-10-31,Snow,4.7,1.9,49,High
8335,LAX,2025-11-01,Rain,28.6,5.1,34,Medium
8336,LAX,2025-11-02,Cloudy,13.4,5.2,19,Medium
8337,LAX,2025-11-03,Rain,-0.5,3.6,23,Medium
8338,LAX,2025-11-04,Rain,-5.4,5.4,21,Medium
8339,LAX,2025-11-05,Sunny,30.4,9.0,10,Low
8340,LAX,2025-11-06,Rain,29.3,4.0,23,Medium
8341,LAX,2025-11-07,Snow,26.9,0.7,42,High
8342,LAX,2025-11-08,Cloudy,-2.9,6.3,19,Medium
8343,LAX,2025-11-09,Sunny,-7.9,8.6,19,Low
8344,LAX,2025-11-10,Rain,7.2,3.3,29,Medium
8345,LAX,2025-11-11,Cloudy,-9.0,6.1,13,Medium
8346,LAX,2025-11-12,Cloudy,1.3,5.8,17,Medium
8347,LAX,2025-11-13,Rain,11.4,3.3,28,Medium
8348,LAX,2025-11-14,Cloudy,-8.9,7.3,28,Medium
8349,LAX,2025-11-15,Snow,27.3,2.5,35,High
8350,LAX,2025-11-16,Rain,19.3,4.0,36,Medium
8351,LAX,2025-11-17,Cloudy,14.1,7.1,15,Medium
8352,LAX,2025-11-18,Sunny,-6.3,9.3,18,Low
8353,LAX,2025-11-19,Cloudy,14.5,7.2,27,Medium
8354,LAX,2025-11-20,Cloudy,11.3,6.4,25,Medium
8355,LAX,2025-11-21,Snow,-1.5,2.9,30,High
8356,LAX,2025-11-22,Sunny,-0.3,9.9,13,Low
8357,LAX,2025-11-23,Cloudy,0.2,6.7,20,Medium
8358,LAX,2025-11-24,Sunny,31.5,9.3,11,Low
8359,LAX,2025-11-25,Snow,12.2,1.8,32,High
8360,LAX,2025-11-26,Cloudy,-9.9,5.8,10,Medium
8361,LAX,2025-11-27,Snow,2.2,2.0,36,High
8362,LAX,2025-11-28,Snow,7.0,0.8,43,High
8363,LAX,2025-11-29,Cloudy,6.4,5.9,16,Medium
8364,LAX,2025-11-30,Cloudy,18.2,7.0,17,Medium
8365,LAX,2025-12-01,Rain,26.7,3.1,34,Medium
8366,LAX,2025-12-02,Sunny,31.4,9.6,20,Low
8367,LAX,2025-12-03,Snow,13.4,2.1,35,High
8368,LAX,2025-12-04,Sunny,1.0,8.1,11,Low
8369,LAX,2025-12-05,Rain,24.7,2.8,20,Medium
8370,LAX,2025-12-06,Snow,16.0,2.9,45,High
8371,LAX,2025-12-07,Cloudy,3.3,7.8,22,Medium
8372,LAX,2025-12-08,Rain,20.2,3.5,25,Medium
8373,LAX,2025-12-09,Sunny,16.1,8.9,8,Low
8374,LAX,2025-12-10,Cloudy,-2.9,5.3,29,Medium
8375,LAX,2025-12-11,Sunny,-1.1,8.3,11,Low
8376,LAX,2025-12-12,Sunny,-9.4,9.7,12,Low
8377,LAX,2025-12-13,Sunny,13.5,8.8,17,Low
8378,LAX,2025-12-14,Snow,-2.8,0.9,23,High
8379,LAX,2025-12-15,Sunny,16.8,8.4,18,Low
8380,LAX,2025-12-16,Snow,4.8,1.4,49,High
8381,LAX,2025-12-17,Cloudy,9.8,5.6,20,Medium
8382,LAX,2025-12-18,Snow,15.1,2.3,39,High
8383,LAX,2025-12-19,Snow,18.2,3.0,27,High
8384,LAX,2025-12-20,Rain,26.9,3.6,39,Medium
8385,LAX,2025-12-21,Cloudy,15.8,6.7,20,Medium
8386,LAX,2025-12-22,Cloudy,-5.2,7.7,18,Medium
8387,LAX,2025-12-23,Snow,13.8,1.3,38,High
8388,LAX,2025-12-24,Cloudy,13.0,6.8,27,Medium
8389,LAX,2025-12-25,Cloudy,25.3,5.1,17,Medium
8390,LAX,2025-12-26,Rain,21.0,3.0,24,Medium
8391,LAX,2025-12-27,Rain,15.8,5.9,24,Medium
8392,LAX,2025-12-28,Sunny,-4.8,8.5,15,Low
8393,LAX,2025-12-29,Rain,5.9,4.3,36,Medium
8394,LAX,2025-12-30,Sunny,24.4,8.6,8,Low
8395,LAX,2025-12-31,Sunny,-3.5,8.1,7,Low
8396,DFW,2025-01-01,Sunny,25.9,10.0,6,Low
8397,DFW,2025-01-02,Snow,17.2,2.9,38,High
8398,DFW,2025-01-03,Rain,13.2,4.1,26,Medium
8399,DFW,2025-01-04,Sunny,12.0,8.0,20,Low
8400,DFW,2025-01-05,Sunny,26.9,9.8,20,Low
8401,DFW,2025-01-06,Cloudy,10.8,5.7,16,Medium
8402,DFW,2025-01-07,Snow,-5.8,2.7,38,High
8403,DFW,2025-01-08,Snow,-7.0,1.8,27,High
8404,DFW,2025-01-09,Cloudy,-2.6,5.1,15,Medium
8405,DFW,2025-01-10,Rain,29.4,3.1,37,Medium
8406,DFW,2025-01-11,Sunny,0.5,9.6,20,Low
8407,DFW,2025-01-12,Snow,8.4,1.1,46,High
8408,DFW,2025-01-13,Sunny,18.7,8.1,12,Low
8409,DFW,2025-01-14,Snow,23.8,1.4,45,High
8410,DFW,2025-01-15,Cloudy,-9.0,6.4,12,Medium
8411,DFW,2025-01-16,Cloudy,-0.4,5.8,17,Medium
8412,DFW,2025-01-17,Rain,20.5,2.9,22,Medium
8413,DFW,2025-01-18,Rain,8.6,2.4,25,Medium
8414,DFW,2025-01-19,Rain,-8.6,4.7,24,Medium
8415,DFW,2025-01-20,Cloudy,8.7,7.8,20,Medium
8416,DFW,2025-01-21,Rain,-7.8,3.1,35,Medium
8417,DFW,2025-01-22,Snow,14.6,2.7,48,High
8418,DFW,2025-01-23,Sunny,11.2,8.3,14,Low
8419,DFW,2025-01-24,Sunny,11.8,9.1,13,Low
8420,DFW,2025-01-25,Snow,14.3,1.9,41,High
8421,DFW,2025-01-26,Rain,10.7,2.8,32,Medium
8422,DFW,2025-01-27,Snow,0.8,2.1,33,High
8423,DFW,2025-01-28,Sunny,-3.8,8.1,7,Low
8424,DFW,2025-01-29,Snow,-0.9,0.7,20,High
8425,DFW,2025-01-30,Rain,-3.1,5.0,22,Medium
8426,DFW,2025-01-31,Rain,7.4,4.0,37,Medium
8427,DFW,2025-02-01,Cloudy,-7.0,5.4,18,Medium
8428,DFW,2025-02-02,Cloudy,15.8,7.5,29,Medium
8429,DFW,2025-02-03,Cloudy,6.1,7.6,22,Medium
8430,DFW,2025-02-04,Snow,3.5,0.6,27,High
8431,DFW,2025-02-05,Sunny,-7.3,9.1,5,Low
8432,DFW,2025-02-06,Snow,16.8,1.0,39,High
8433,DFW,2025-02-07,Rain,4.3,4.4,35,Medium
8434,DFW,2025-02-08,Snow,16.4,1.2,40,High
8435,DFW,2025-02-09,Snow,13.7,0.7,34,High
8436,DFW,2025-02-10,Sunny,3.5,9.3,9,Low
8437,DFW,2025-02-11,Sunny,1.9,8.8,14,Low
8438,DFW,2025-02-12,Rain,7.0,3.9,22,Medium
8439,DFW,2025-02-13,Cloudy,29.1,7.9,25,Medium
8440,DFW,2025-02-14,Rain,7.6,3.6,38,Medium
8441,DFW,2025-02-15,Cloudy,2.8,6.3,19,Medium
8442,DFW,2025-02-16,Sunny,23.4,9.4,15,Low
8443,DFW,2025-02-17,Cloudy,-9.9,7.7,19,Medium
8444,DFW,2025-02-18,Snow,-1.6,2.2,22,High
8445,DFW,2025-02-19,Cloudy,1.5,5.7,30,Medium
8446,DFW,2025-02-20,Sunny,-2.1,8.0,8,Low
8447,DFW,2025-02-21,Snow,-9.0,1.5,32,High
8448,DFW,2025-02-22,Rain,-8.7,3.2,20,Medium
8449,DFW,2025-02-23,Cloudy,27.4,6.6,10,Medium
8450,DFW,2025-02-24,Snow,23.5,1.6,25,High
8451,DFW,2025-02-25,Rain,18.5,2.7,40,Medium
8452,DFW,2025-02-26,Sunny,-4.7,8.1,10,Low
8453,DFW,2025-02-27,Snow,22.3,2.6,24,High
8454,DFW,2025-02-28,Snow,-2.2,0.7,21,High
8455,DFW,2025-03-01,Snow,1.0,1.7,22,High
8456,DFW,2025-03-02,Snow,29.0,1.0,28,High
8457,DFW,2025-03-03,Cloudy,23.6,6.3,29,Medium
8458,DFW,2025-03-04,Rain,20.0,2.1,35,Medium
8459,DFW,2025-03-05,Sunny,27.2,8.2,20,Low
8460,DFW,2025-03-06,Sunny,25.1,8.9,6,Low
8461,DFW,2025-03-07,Snow,6.5,1.0,50,High
8462,DFW,2025-03-08,Cloudy,-1.2,5.6,16,Medium
8463,DFW,2025-03-09,Rain,-5.1,3.2,24,Medium
8464,DFW,2025-03-10,Cloudy,21.4,7.2,19,Medium
8465,DFW,2025-03-11,Rain,19.1,2.7,20,Medium
8466,DFW,2025-03-12,Snow,0.2,1.8,23,High
8467,DFW,2025-03-13,Snow,13.0,0.9,41,High
8468,DFW,2025-03-14,Snow,13.0,2.9,43,High
8469,DFW,2025-03-15,Cloudy,9.9,5.0,26,Medium
8470,DFW,2025-03-16,Snow,28.2,2.5,31,High
8471,DFW,2025-03-17,Sunny,20.7,8.1,12,Low
8472,DFW,2025-03-18,Snow,-8.0,0.6,32,High
8473,DFW,2025-03-19,Sunny,13.6,8.4,7,Low
8474,DFW,2025-03-20,Snow,1.4,2.2,45,High
8475,DFW,2025-03-21,Snow,0.9,1.8,50,High
8476,DFW,2025-03-22,Sunny,6.0,9.4,12,Low
8477,DFW,2025-03-23,Rain,11.0,4.8,25,Medium
8478,DFW,2025-03-24,Snow,-2.4,1.4,20,High
8479,DFW,2025-03-25,Rain,-6.8,4.2,30,Medium
8480,DFW,2025-03-26,Rain,6.8,3.9,23,Medium
8481,DFW,2025-03-27,Sunny,13.2,8.3,12,Low
8482,DFW,2025-03-28,Rain,8.0,2.2,20,Medium
8483,DFW,2025-03-29,Snow,26.8,1.4,28,High
8484,DFW,2025-03-30,Rain,31.6,3.5,26,Medium
8485,DFW,2025-03-31,Cloudy,3.4,6.0,15,Medium
8486,DFW,2025-04-01,Snow,-6.8,1.9,43,High
8487,DFW,2025-04-02,Cloudy,6.0,7.8,11,Medium
8488,DFW,2025-04-03,Rain,17.0,5.6,24,Medium
8489,DFW,2025-04-04,Rain,-8.1,3.5,21,Medium
8490,DFW,2025-04-05,Cloudy,16.5,7.7,15,Medium
8491,DFW,2025-04-06,Snow,3.3,2.7,48,High
8492,DFW,2025-04-07,Snow,-0.4,2.1,35,High
8493,DFW,2025-04-08,Cloudy,17.9,5.4,19,Medium
8494,DFW,2025-04-09,Cloudy,24.9,5.2,10,Medium
8495,DFW,2025-04-10,Sunny,30.7,8.5,18,Low
8496,DFW,2025-04-11,Snow,30.4,2.1,50,High
8497,DFW,2025-04-12,Rain,15.3,2.6,33,Medium
8498,DFW,2025-04-13,Sunny,12.8,9.6,12,Low
8499,DFW,2025-04-14,Sunny,29.3,9.1,15,Low
8500,DFW,2025-04-15,Cloudy,-0.9,5.7,16,Medium
8501,DFW,2025-04-16,Sunny,0.7,8.5,18,Low
8502,DFW,2025-04-17,Sunny,5.2,8.4,16,Low
8503,DFW,2025-04-18,Rain,25.7,2.4,38,Medium
8504,DFW,2025-04-19,Snow,10.9,1.7,33,High
8505,DFW,2025-04-20,Sunny,8.3,9.4,6,Low
8506,DFW,2025-04-21,Rain,-3.2,5.6,23,Medium
8507,DFW,2025-04-22,Sunny,-9.2,9.5,18,Low
8508,DFW,2025-04-23,Cloudy,-4.8,7.7,15,Medium
8509,DFW,2025-04-24,Cloudy,22.5,6.6,16,Medium
8510,DFW,2025-04-25,Snow,0.0,2.8,34,High
8511,DFW,2025-04-26,Cloudy,-6.4,5.8,26,Medium
8512,DFW,2025-04-27,Sunny,2.7,9.1,15,Low
8513,DFW,2025-04-28,Cloudy,7.3,7.9,18,Medium
8514,DFW,2025-04-29,Rain,9.6,4.6,24,Medium
8515,DFW,2025-04-30,Snow,27.3,2.1,39,High
8516,DFW,2025-05-01,Sunny,27.6,9.8,5,Low
8517,DFW,2025-05-02,Rain,-8.2,3.1,24,Medium
8518,DFW,2025-05-03,Snow,-0.7,1.2,31,High
8519,DFW,2025-05-04,Sunny,20.0,9.4,17,Low
8520,DFW,2025-05-05,Cloudy,5.1,7.8,30,Medium
8521,DFW,2025-05-06,Rain,25.5,5.5,33,Medium
8522,DFW,2025-05-07,Cloudy,-1.1,5.4,26,Medium
8523,DFW,2025-05-08,Cloudy,28.2,6.9,30,Medium
8524,DFW,2025-05-09,Sunny,9.5,8.5,20,Low
8525,DFW,2025-05-10,Snow,7.2,2.9,39,High
8526,DFW,2025-05-11,Rain,0.3,3.6,31,Medium
8527,DFW,2025-05-12,Sunny,23.4,9.2,19,Low
8528,DFW,2025-05-13,Rain,15.0,2.9,39,Medium
8529,DFW,2025-05-14,Snow,31.8,1.6,37,High
8530,DFW,2025-05-15,Snow,17.0,1.6,41,High
8531,DFW,2025-05-16,Rain,-2.3,4.8,26,Medium
8532,DFW,2025-05-17,Cloudy,31.3,7.0,11,Medium
8533,DFW,2025-05-18,Snow,-4.2,2.6,50,High
8534,DFW,2025-05-19,Snow,-4.0,2.1,22,High
8535,DFW,2025-05-20,Sunny,16.5,8.7,17,Low
8536,DFW,2025-05-21,Rain,24.9,3.9,22,Medium
8537,DFW,2025-05-22,Cloudy,8.2,5.7,20,Medium
8538,DFW,2025-05-23,Sunny,9.8,8.4,12,Low
8539,DFW,2025-05-24,Sunny,18.4,9.8,20,Low
8540,DFW,2025-05-25,Rain,15.4,5.1,20,Medium
8541,DFW,2025-05-26,Sunny,7.9,8.5,10,Low
8542,DFW,2025-05-27,Snow,-3.9,2.8,41,High
8543,DFW,2025-05-28,Sunny,20.4,8.3,5,Low
8544,DFW,2025-05-29,Sunny,26.8,8.9,10,Low
8545,DFW,2025-05-30,Sunny,11.2,8.7,11,Low
8546,DFW,2025-05-31,Sunny,6.1,9.7,17,Low
8547,DFW,2025-06-01,Cloudy,-0.3,7.5,16,Medium
8548,DFW,2025-06-02,Snow,12.2,1.4,26,High
8549,DFW,2025-06-03,Sunny,17.1,8.3,13,Low
8550,DFW,2025-06-04,Sunny,19.4,9.1,15,Low
8551,DFW,2025-06-05,Snow,-4.2,1.0,29,High
8552,DFW,2025-06-06,Sunny,-1.7,9.4,17,Low
8553,DFW,2025-06-07,Snow,3.5,2.0,49,High
8554,DFW,2025-06-08,Sunny,31.6,9.8,19,Low
8555,DFW,2025-06-09,Rain,30.2,3.3,40,Medium
8556,DFW,2025-06-10,Rain,19.1,5.0,20,Medium
8557,DFW,2025-06-11,Rain,10.5,5.1,33,Medium
8558,DFW,2025-06-12,Cloudy,14.8,8.0,23,Medium
8559,DFW,2025-06-13,Rain,-4.1,3.3,25,Medium
8560,DFW,2025-06-14,Snow,-1.8,2.0,28,High
8561,DFW,2025-06-15,Cloudy,28.5,5.4,10,Medium
8562,DFW,2025-06-16,Snow,4.7,1.7,32,High
8563,DFW,2025-06-17,Snow,-6.9,0.5,20,High
8564,DFW,2025-06-18,Snow,17.4,0.8,30,High
8565,DFW,2025-06-19,Snow,8.5,1.0,45,High
8566,DFW,2025-06-20,Rain,-4.0,2.6,35,Medium
8567,DFW,2025-06-21,Cloudy,-7.4,6.7,14,Medium
8568,DFW,2025-06-22,Sunny,20.1,9.8,16,Low
8569,DFW,2025-06-23,Rain,17.9,4.1,25,Medium
8570,DFW,2025-06-24,Rain,19.2,2.7,28,Medium
8571,DFW,2025-06-25,Cloudy,26.1,5.1,10,Medium
8572,DFW,2025-06-26,Cloudy,26.4,5.3,15,Medium
8573,DFW,2025-06-27,Snow,28.5,2.6,26,High
8574,DFW,2025-06-28,Rain,27.6,3.2,30,Medium
8575,DFW,2025-06-29,Rain,25.9,5.5,30,Medium
8576,DFW,2025-06-30,Sunny,24.7,8.1,9,Low
8577,DFW,2025-07-01,Snow,1.5,1.7,50,High
8578,DFW,2025-07-02,Rain,10.2,4.5,35,Medium
8579,DFW,2025-07-03,Rain,12.2,4.8,33,Medium
8580,DFW,2025-07-04,Rain,-1.1,5.8,25,Medium
8581,DFW,2025-07-05,Rain,5.7,2.7,39,Medium
8582,DFW,2025-07-06,Cloudy,6.1,5.5,19,Medium
8583,DFW,2025-07-07,Sunny,-5.1,9.4,12,Low
8584,DFW,2025-07-08,Sunny,31.8,9.4,20,Low
8585,DFW,2025-07-09,Sunny,1.9,9.6,19,Low
8586,DFW,2025-07-10,Snow,12.9,1.5,27,High
8587,DFW,2025-07-11,Sunny,9.1,8.1,5,Low
8588,DFW,2025-07-12,Snow,4.4,2.9,34,High
8589,DFW,2025-07-13,Cloudy,-0.8,6.6,12,Medium
8590,DFW,2025-07-14,Rain,17.7,3.0,39,Medium
8591,DFW,2025-07-15,Snow,-1.6,2.2,26,High
8592,DFW,2025-07-16,Rain,28.8,2.3,30,Medium
8593,DFW,2025-07-17,Rain,23.6,3.0,31,Medium
8594,DFW,2025-07-18,Snow,8.7,0.9,30,High
8595,DFW,2025-07-19,Rain,-0.9,5.3,38,Medium
8596,DFW,2025-07-20,Cloudy,-3.2,7.8,22,Medium
8597,DFW,2025-07-21,Rain,29.9,4.1,40,Medium
8598,DFW,2025-07-22,Cloudy,27.7,7.7,26,Medium
8599,DFW,2025-07-23,Sunny,27.2,8.5,11,Low
8600,DFW,2025-07-24,Cloudy,13.2,7.3,20,Medium
8601,DFW,2025-07-25,Snow,15.3,1.8,21,High
8602,DFW,2025-07-26,Rain,-2.1,2.8,37,Medium
8603,DFW,2025-07-27,Rain,17.2,5.9,25,Medium
8604,DFW,2025-07-28,Cloudy,-2.8,6.7,30,Medium
8605,DFW,2025-07-29,Cloudy,23.2,6.9,18,Medium
8606,DFW,2025-07-30,Snow,-7.4,2.6,33,High
8607,DFW,2025-07-31,Sunny,31.1,8.2,6,Low
8608,DFW,2025-08-01,Rain,25.2,5.8,32,Medium
8609,DFW,2025-08-02,Snow,4.4,0.7,28,High
8610,DFW,2025-08-03,Snow,27.7,1.2,41,High
8611,DFW,2025-08-04,Snow,-2.4,2.0,27,High
8612,DFW,2025-08-05,Sunny,12.9,8.3,7,Low
8613,DFW,2025-08-06,Snow,8.9,2.9,40,High
8614,DFW,2025-08-07,Snow,-4.9,2.5,45,High
8615,DFW,2025-08-08,Snow,-1.1,2.7,34,High
8616,DFW,2025-08-09,Cloudy,10.2,5.0,30,Medium
8617,DFW,2025-08-10,Sunny,2.3,9.0,5,Low
8618,DFW,2025-08-11,Snow,-8.3,1.4,22,High
